"","year","committed_to","stars","state_province","county_name"
"24244",2015,"New Mexico State",2,"TX","Wichita"
"24245",2015,"New Mexico State",2,"TX","Denton"
"24246",2015,"New Mexico State",2,"TX","Dallas"
"24247",2015,"New Mexico State",2,"AZ","Maricopa"
"24248",2015,"New Mexico State",2,"CO","Adams"
"24249",2015,"New Mexico State",2,"NM","Bernalillo"
"24250",2015,"New Mexico State",2,"TX","Brazoria"
"24251",2015,"New Mexico State",2,"CO","Denver"
"24252",2015,"New Mexico State",2,"OK","Canadian"
"24253",2015,"New Mexico State",2,"TX","Wichita"
"24254",2015,"New Mexico State",2,"TX","Dallas"
"24255",2015,"New Mexico State",2,"TX","Tarrant"
"24256",2015,"New Mexico State",2,"CA","Fresno"
"24257",2015,"New Mexico State",2,"TX","Collin"
"24258",2016,"New Mexico State",3,"TX","Fort Bend"
"24259",2016,"New Mexico State",3,"TX","Victoria"
"24260",2016,"New Mexico State",3,"LA","Orleans"
"24261",2016,"New Mexico State",2,"TX","Coryell"
"24262",2016,"New Mexico State",2,"TX","Brazoria"
"24263",2016,"New Mexico State",2,"AZ","Maricopa"
"24264",2016,"New Mexico State",2,"OK","McIntosh"
"24265",2016,"New Mexico State",2,"WA","Clark"
"24266",2016,"New Mexico State",2,"TX","Tarrant"
"24267",2016,"New Mexico State",2,"TX","Tarrant"
"24268",2016,"New Mexico State",2,"AZ","Maricopa"
"24269",2016,"New Mexico State",2,"TX","Harris"
"24270",2016,"New Mexico State",2,"OK","Canadian"
"24271",2017,"New Mexico State",3,"TX","Refugio"
"24272",2017,"New Mexico State",3,"TX","Comal"
"24273",2017,"New Mexico State",3,"TX","Dallas"
"24274",2017,"New Mexico State",2,"TX","Bexar"
"24275",2017,"New Mexico State",2,"NM","Doña Ana"
"24276",2017,"New Mexico State",2,"NM","Doña Ana"
"24277",2017,"New Mexico State",2,"NM","Valencia"
"24278",2017,"New Mexico State",2,"TX","Parker"
"24279",2017,"New Mexico State",2,"NM","Sandoval"
"24280",2018,"New Mexico State",3,"TX","Fort Bend"
"24281",2018,"New Mexico State",3,"TX","Harris"
"24282",2018,"New Mexico State",3,"TX","Fort Bend"
"24283",2018,"New Mexico State",3,"TX","Dallas"
"24284",2018,"New Mexico State",3,"AZ","Maricopa"
"24285",2018,"New Mexico State",3,"AZ","Pima"
"24286",2018,"New Mexico State",2,"AZ","Maricopa"
"24287",2018,"New Mexico State",2,"TX","Brazoria"
"24288",2018,"New Mexico State",2,"AZ","Maricopa"
"24289",2018,"New Mexico State",2,"OK","Muskogee"
"24290",2018,"New Mexico State",2,"TX","Tarrant"
"24291",2018,"New Mexico State",2,"TX","Tarrant"
"24292",2018,"New Mexico State",2,"AZ","Maricopa"
"24293",2018,"New Mexico State",2,"AZ","Maricopa"
"24294",2018,"New Mexico State",2,"NM","Sandoval"
"24295",2018,"New Mexico State",2,"AZ","Maricopa"
"24296",2019,"New Mexico State",3,"AZ","Maricopa"
"24297",2019,"New Mexico State",3,"CA","Los Angeles"
"24298",2019,"New Mexico State",3,"TX","El Paso"
"24299",2019,"New Mexico State",3,"TX","Bexar"
"24300",2019,"New Mexico State",3,"TX","Dallas"
"24301",2019,"New Mexico State",3,"CA","Riverside"
"24302",2019,"New Mexico State",2,"TX","Dallas"
"24303",2019,"New Mexico State",2,"AZ","Maricopa"
"24304",2019,"New Mexico State",2,"TX","Harris"
"24305",2019,"New Mexico State",2,"TX","Tarrant"
"24306",2019,"New Mexico State",2,"TX","Harris"
"24307",2019,"New Mexico State",2,"LA","East Baton Rouge"
"24308",2019,"New Mexico State",2,"FL","Sarasota"
"24309",2019,"New Mexico State",2,"TX","San Patricio"
"24310",2020,"New Mexico State",2,"TX","Bell"
"24311",2020,"New Mexico State",2,"TX","Dallas"
"24312",2020,"New Mexico State",3,"AZ","Maricopa"
"24313",2012,"Newberry",2,"SC","Lexington"
"24314",2012,"Newberry",2,"SC","Charleston"
"24315",2012,"Newberry",2,"SC","Jasper"
"24316",2013,"Newberry",3,"SC","Florence"
"24317",2014,"Nicholls",3,"LA","St. Landry"
"24318",2014,"Nicholls",2,"LA","East Baton Rouge"
"24319",2014,"Nicholls",2,"TX","Harris"
"24320",2014,"Nicholls",2,"LA","Lafourche"
"24321",2016,"Nicholls",3,"LA","Orleans"
"24322",2017,"Nicholls",2,"LA","Jefferson"
"24323",2019,"Nicholls",3,"LA","St. John the Baptist"
"24324",2019,"Nicholls",3,"MS","Hancock"
"24325",2019,"Nicholls",2,"LA","Assumption"
"24326",2020,"Nicholls",3,"LA","Jefferson"
"24327",2020,"Nicholls",3,"LA","Jefferson"
"24328",2020,"Nicholls",3,"LA","St. Tammany"
"24329",2010,"Norfolk State",2,"VA","Norfolk"
"24330",2012,"Norfolk State",2,"VA","Virginia Beach"
"24331",2014,"Norfolk State",2,"VA","Chesapeake"
"24332",2015,"Norfolk State",2,"VA","Henrico"
"24333",2016,"Norfolk State",3,"VA","Norfolk"
"24334",2016,"Norfolk State",2,"VA","Chesapeake"
"24335",2013,"North Alabama",2,"TN","Maury"
"24336",2014,"North Alabama",1,"AL","Morgan"
"24337",2017,"North Alabama",2,"AL","Limestone"
"24338",2017,"North Alabama",2,"AL","Jefferson"
"24339",2002,"North Carolina",3,"OH","Hamilton"
"24340",2002,"North Carolina",3,"NC","Durham"
"24341",2002,"North Carolina",3,"PA","Berks"
"24342",2002,"North Carolina",3,"FL","Palm Beach"
"24343",2002,"North Carolina",3,"NC","Edgecombe"
"24344",2002,"North Carolina",3,"NC","Davie"
"24345",2002,"North Carolina",3,"FL","Miami-Dade"
"24346",2002,"North Carolina",3,"SC","Greenville"
"24347",2002,"North Carolina",3,"GA","DeKalb"
"24348",2002,"North Carolina",3,"FL","Leon"
"24349",2002,"North Carolina",3,"NC","Transylvania"
"24350",2002,"North Carolina",3,"GA","DeKalb"
"24351",2002,"North Carolina",3,"NC","Stanly"
"24352",2002,"North Carolina",2,"SC","Lexington"
"24353",2002,"North Carolina",2,"NC","Scotland"
"24354",2002,"North Carolina",2,"MD","Prince George's"
"24355",2002,"North Carolina",2,"NC","Anson"
"24356",2002,"North Carolina",2,"SC","Union"
"24357",2002,"North Carolina",2,"NC","New Hanover"
"24358",2003,"North Carolina",4,"NC","Nash"
"24359",2003,"North Carolina",4,"TN","Hamilton"
"24360",2003,"North Carolina",3,"DC","District of Columbia"
"24361",2003,"North Carolina",3,"NJ","Union"
"24362",2003,"North Carolina",3,"TN","Maury"
"24363",2003,"North Carolina",3,"GA","Cobb"
"24364",2003,"North Carolina",3,"VA","Bedford"
"24365",2003,"North Carolina",3,"FL","Sarasota"
"24366",2003,"North Carolina",3,"FL","Hillsborough"
"24367",2003,"North Carolina",3,"NC","Pitt"
"24368",2003,"North Carolina",3,"TX","Tarrant"
"24369",2003,"North Carolina",3,"NC","Cumberland"
"24370",2003,"North Carolina",3,"NC","Cumberland"
"24371",2003,"North Carolina",3,"FL","Leon"
"24372",2003,"North Carolina",3,"SC","York"
"24373",2004,"North Carolina",4,"FL","Leon"
"24374",2004,"North Carolina",4,"NC","Martin"
"24375",2004,"North Carolina",3,"NC","Guilford"
"24376",2004,"North Carolina",3,"NC","Scotland"
"24377",2004,"North Carolina",3,"SC","Union"
"24378",2004,"North Carolina",3,"AR","Pulaski"
"24379",2004,"North Carolina",3,"NC","Halifax"
"24380",2004,"North Carolina",3,"SC","Spartanburg"
"24381",2004,"North Carolina",3,"FL","Volusia"
"24382",2004,"North Carolina",3,"FL","Leon"
"24383",2004,"North Carolina",3,"TX","Tarrant"
"24384",2004,"North Carolina",3,"NC","Buncombe"
"24385",2004,"North Carolina",3,"NC","Mecklenburg"
"24386",2004,"North Carolina",3,"VA","Chesapeake"
"24387",2004,"North Carolina",3,"NC","New Hanover"
"24388",2004,"North Carolina",2,"FL","Columbia"
"24389",2004,"North Carolina",2,"TX","Harris"
"24390",2004,"North Carolina",2,"GA","Henry"
"24391",2004,"North Carolina",2,"FL","Sarasota"
"24392",2004,"North Carolina",2,"VA","Henrico"
"24393",2005,"North Carolina",4,"GA","Cobb"
"24394",2005,"North Carolina",3,"NC","Scotland"
"24395",2005,"North Carolina",3,"OH","Cuyahoga"
"24396",2005,"North Carolina",3,"NC","Mecklenburg"
"24397",2005,"North Carolina",3,"FL","Miami-Dade"
"24398",2005,"North Carolina",3,"NC","Burke"
"24399",2005,"North Carolina",3,"NC","Davie"
"24400",2005,"North Carolina",3,"NC","Moore"
"24401",2005,"North Carolina",2,"NC","Alamance"
"24402",2005,"North Carolina",2,"GA","Fulton"
"24403",2005,"North Carolina",2,"VA","Brunswick"
"24404",2005,"North Carolina",2,"NC","Columbus"
"24405",2005,"North Carolina",2,"VA","Norfolk"
"24406",2005,"North Carolina",2,"NC","Mecklenburg"
"24407",2005,"North Carolina",2,"GA","Fulton"
"24408",2005,"North Carolina",2,"FL","Miami-Dade"
"24409",2005,"North Carolina",2,"FL","Sarasota"
"24410",2005,"North Carolina",2,"VA","Powhatan"
"24411",2005,"North Carolina",2,"FL","Miami-Dade"
"24412",2006,"North Carolina",4,"NC","Wake"
"24413",2006,"North Carolina",4,"VA","Henrico"
"24414",2006,"North Carolina",3,"NC","Onslow"
"24415",2006,"North Carolina",3,"NC","Mecklenburg"
"24416",2006,"North Carolina",3,"NC","Mecklenburg"
"24417",2006,"North Carolina",3,"NC","Buncombe"
"24418",2006,"North Carolina",3,"NC","Edgecombe"
"24419",2006,"North Carolina",3,"NC","Richmond"
"24420",2006,"North Carolina",3,"NC","Mecklenburg"
"24421",2006,"North Carolina",3,"NC","Davie"
"24422",2006,"North Carolina",3,"MD","Charles"
"24423",2006,"North Carolina",3,"OH","Trumbull"
"24424",2006,"North Carolina",3,"FL","Duval"
"24425",2006,"North Carolina",3,"NC","Columbus"
"24426",2006,"North Carolina",3,"NC","Cleveland"
"24427",2006,"North Carolina",3,"SC","Richland"
"24428",2006,"North Carolina",3,"TX","Fort Bend"
"24429",2006,"North Carolina",3,"NC","Pitt"
"24430",2006,"North Carolina",3,"PA","Chester"
"24431",2006,"North Carolina",3,"NC","Cumberland"
"24432",2006,"North Carolina",2,"TX","Brazoria"
"24433",2006,"North Carolina",2,"DC","District of Columbia"
"24434",2006,"North Carolina",2,"VA","Surry"
"24435",2007,"North Carolina",5,"DC","District of Columbia"
"24436",2007,"North Carolina",5,"VA","Pittsylvania"
"24437",2007,"North Carolina",4,"NC","Durham"
"24438",2007,"North Carolina",4,"NY","Onondaga"
"24439",2007,"North Carolina",4,"NC","Hertford"
"24440",2007,"North Carolina",4,"FL","Broward"
"24441",2007,"North Carolina",4,"TN","Davidson"
"24442",2007,"North Carolina",4,"NC","Stanly"
"24443",2007,"North Carolina",3,"NC","Mecklenburg"
"24444",2007,"North Carolina",3,"NC","Edgecombe"
"24445",2007,"North Carolina",3,"PA","Allegheny"
"24446",2007,"North Carolina",3,"NC","Durham"
"24447",2007,"North Carolina",3,"NC","Guilford"
"24448",2007,"North Carolina",3,"PA","Allegheny"
"24449",2007,"North Carolina",3,"TN","Davidson"
"24450",2007,"North Carolina",3,"NC","Scotland"
"24451",2007,"North Carolina",3,"OH","Cuyahoga"
"24452",2007,"North Carolina",2,"FL","Brevard"
"24453",2007,"North Carolina",2,"OH","Cuyahoga"
"24454",2008,"North Carolina",4,"VA","Pittsylvania"
"24455",2008,"North Carolina",4,"KS","Reno"
"24456",2008,"North Carolina",4,"SC","Charleston"
"24457",2008,"North Carolina",3,"VA","Pittsylvania"
"24458",2008,"North Carolina",3,"GA","Fulton"
"24459",2008,"North Carolina",3,"VA","Chesapeake"
"24460",2008,"North Carolina",3,"NC","New Hanover"
"24461",2008,"North Carolina",3,"CA","Los Angeles"
"24462",2008,"North Carolina",3,"NC","Mecklenburg"
"24463",2008,"North Carolina",3,"VA","Bristol"
"24464",2008,"North Carolina",3,"GA","DeKalb"
"24465",2008,"North Carolina",2,"DC","District of Columbia"
"24466",2009,"North Carolina",5,"NC","Onslow"
"24467",2009,"North Carolina",4,"NC","Gaston"
"24468",2009,"North Carolina",4,"VA","Fairfax"
"24469",2009,"North Carolina",4,"GA","Bartow"
"24470",2009,"North Carolina",4,"NC","Johnston"
"24471",2009,"North Carolina",4,"NC","Orange"
"24472",2009,"North Carolina",4,"NC","Stanly"
"24473",2009,"North Carolina",4,"NC","Mecklenburg"
"24474",2009,"North Carolina",4,"VA","Pittsylvania"
"24475",2009,"North Carolina",4,"NC","Mecklenburg"
"24476",2009,"North Carolina",3,"NC","Bertie"
"24477",2009,"North Carolina",3,"TN","Shelby"
"24478",2009,"North Carolina",3,"NC","Johnston"
"24479",2009,"North Carolina",3,"FL","Hillsborough"
"24480",2009,"North Carolina",3,"NC","Union"
"24481",2009,"North Carolina",3,"NC","Durham"
"24482",2009,"North Carolina",3,"SC","Greenville"
"24483",2009,"North Carolina",3,"NC","Forsyth"
"24484",2009,"North Carolina",3,"GA","Gwinnett"
"24485",2009,"North Carolina",3,"NJ","Bergen"
"24486",2009,"North Carolina",3,"NC","Craven"
"24487",2009,"North Carolina",2,"VA","Chesapeake"
"24488",2010,"North Carolina",4,"IN","Hendricks"
"24489",2010,"North Carolina",4,"SC","Spartanburg"
"24490",2010,"North Carolina",4,"FL","Broward"
"24491",2010,"North Carolina",4,"NC","New Hanover"
"24492",2010,"North Carolina",4,"NC","Halifax"
"24493",2010,"North Carolina",3,"FL","Duval"
"24494",2010,"North Carolina",3,"NC","Columbus"
"24495",2010,"North Carolina",3,"NC","Cleveland"
"24496",2010,"North Carolina",3,"NC","Iredell"
"24497",2010,"North Carolina",3,"NC","Mecklenburg"
"24498",2010,"North Carolina",3,"NC","Caldwell"
"24499",2010,"North Carolina",3,"PA","Allegheny"
"24500",2010,"North Carolina",3,"FL","Lee"
"24501",2010,"North Carolina",3,"FL","Broward"
"24502",2010,"North Carolina",3,"TN","Shelby"
"24503",2010,"North Carolina",3,"VA","Arlington"
"24504",2010,"North Carolina",3,"AL","Jefferson"
"24505",2011,"North Carolina",4,"IN","Marion"
"24506",2011,"North Carolina",4,"VA","Virginia Beach"
"24507",2011,"North Carolina",4,"VA","Harrisonburg"
"24508",2011,"North Carolina",4,"NC","Durham"
"24509",2011,"North Carolina",4,"NC","Gaston"
"24510",2011,"North Carolina",4,"NC","Mecklenburg"
"24511",2011,"North Carolina",3,"NC","Wayne"
"24512",2011,"North Carolina",3,"NC","Cumberland"
"24513",2011,"North Carolina",3,"FL","Pinellas"
"24514",2011,"North Carolina",3,"NC","Rowan"
"24515",2011,"North Carolina",3,"NC","Guilford"
"24516",2011,"North Carolina",3,"NJ","Monmouth"
"24517",2011,"North Carolina",3,"NC","Rowan"
"24518",2011,"North Carolina",3,"NC","Cabarrus"
"24519",2011,"North Carolina",3,"NC","Anson"
"24520",2011,"North Carolina",3,"NC","Forsyth"
"24521",2011,"North Carolina",3,"FL","Miami-Dade"
"24522",2011,"North Carolina",3,"AL","Madison"
"24523",2011,"North Carolina",2,"NC","Mecklenburg"
"24524",2011,"North Carolina",2,"FL","Duval"
"24525",2012,"North Carolina",4,"SC","Cherokee"
"24526",2012,"North Carolina",4,"NC","Halifax"
"24527",2012,"North Carolina",3,"NC","Durham"
"24528",2012,"North Carolina",3,"NC","Guilford"
"24529",2012,"North Carolina",3,"AL","Lee"
"24530",2012,"North Carolina",3,"FL","Duval"
"24531",2012,"North Carolina",3,"FL","Duval"
"24532",2012,"North Carolina",3,"FL","Lee"
"24533",2012,"North Carolina",3,"GA","Lanier"
"24534",2012,"North Carolina",3,"NC","Mecklenburg"
"24535",2012,"North Carolina",3,"NC","Cabarrus"
"24536",2012,"North Carolina",3,"GA","Gwinnett"
"24537",2012,"North Carolina",3,"FL","Manatee"
"24538",2012,"North Carolina",3,"TX","Tarrant"
"24539",2012,"North Carolina",3,"NJ","Atlantic"
"24540",2012,"North Carolina",3,"FL","Lee"
"24541",2012,"North Carolina",3,"FL","Duval"
"24542",2012,"North Carolina",3,"GA","Hall"
"24543",2012,"North Carolina",3,"NC","Cabarrus"
"24544",2012,"North Carolina",2,"MD","Prince George's"
"24545",2013,"North Carolina",4,"NC","Guilford"
"24546",2013,"North Carolina",4,"OH","Lake"
"24547",2013,"North Carolina",4,"NC","Mecklenburg"
"24548",2013,"North Carolina",3,"NC","Stanly"
"24549",2013,"North Carolina",3,"GA","Wilcox"
"24550",2013,"North Carolina",3,"NC","Halifax"
"24551",2013,"North Carolina",3,"WV","Kanawha"
"24552",2013,"North Carolina",3,"NC","Mecklenburg"
"24553",2013,"North Carolina",3,"NC","Wake"
"24554",2013,"North Carolina",3,"GA","Gwinnett"
"24555",2013,"North Carolina",3,"NC","Durham"
"24556",2013,"North Carolina",3,"FL","Duval"
"24557",2013,"North Carolina",3,"GA","Gwinnett"
"24558",2014,"North Carolina",4,"NC","Mecklenburg"
"24559",2014,"North Carolina",4,"NC","Mecklenburg"
"24560",2014,"North Carolina",4,"VA","Alexandria"
"24561",2014,"North Carolina",3,"VA","Alexandria"
"24562",2014,"North Carolina",3,"NC","Mecklenburg"
"24563",2014,"North Carolina",3,"MD","Baltimore"
"24564",2014,"North Carolina",3,"VA","Arlington"
"24565",2014,"North Carolina",3,"GA","Cobb"
"24566",2014,"North Carolina",3,"GA","Cobb"
"24567",2014,"North Carolina",3,"GA","Bibb"
"24568",2014,"North Carolina",3,"NC","Mecklenburg"
"24569",2014,"North Carolina",3,"GA","Cobb"
"24570",2014,"North Carolina",3,"TN","Shelby"
"24571",2014,"North Carolina",3,"OH","Lake"
"24572",2014,"North Carolina",3,"NC","Onslow"
"24573",2014,"North Carolina",3,"NC","Franklin"
"24574",2014,"North Carolina",3,"VA","Alexandria"
"24575",2014,"North Carolina",3,"NC","Mecklenburg"
"24576",2014,"North Carolina",3,"GA","Cherokee"
"24577",2014,"North Carolina",3,"NC","Mecklenburg"
"24578",2014,"North Carolina",2,"CA","Ventura"
"24579",2015,"North Carolina",4,"NC","Forsyth"
"24580",2015,"North Carolina",4,"NJ","Bergen"
"24581",2015,"North Carolina",4,"FL","Duval"
"24582",2015,"North Carolina",4,"SC","Sumter"
"24583",2015,"North Carolina",3,"NC","Mecklenburg"
"24584",2015,"North Carolina",3,"NC","Craven"
"24585",2015,"North Carolina",3,"NC","Mecklenburg"
"24586",2015,"North Carolina",3,"SC","Lexington"
"24587",2015,"North Carolina",3,"NC","Randolph"
"24588",2015,"North Carolina",3,"VA","Loudoun"
"24589",2015,"North Carolina",3,"FL","Broward"
"24590",2015,"North Carolina",3,"FL","Duval"
"24591",2015,"North Carolina",3,"NC","Mecklenburg"
"24592",2015,"North Carolina",3,"GA","Gwinnett"
"24593",2015,"North Carolina",3,"GA","Coweta"
"24594",2015,"North Carolina",3,"FL","Palm Beach"
"24595",2015,"North Carolina",3,"MO","Jackson"
"24596",2015,"North Carolina",3,"TX","Collin"
"24597",2015,"North Carolina",3,"NC","Mecklenburg"
"24598",2016,"North Carolina",3,"GA","Gwinnett"
"24599",2016,"North Carolina",3,"VA","Arlington"
"24600",2016,"North Carolina",3,"NC","Lincoln"
"24601",2016,"North Carolina",3,"VA","Alexandria"
"24602",2016,"North Carolina",3,"VA","Prince William"
"24603",2016,"North Carolina",3,"NC","New Hanover"
"24604",2016,"North Carolina",3,"NC","Mecklenburg"
"24605",2016,"North Carolina",3,"TN","Davidson"
"24606",2016,"North Carolina",3,"NC","Durham"
"24607",2016,"North Carolina",3,"NC","Scotland"
"24608",2016,"North Carolina",3,"MD","Prince George's"
"24609",2016,"North Carolina",3,"IL","Lake"
"24610",2016,"North Carolina",3,"GA","Fulton"
"24611",2016,"North Carolina",3,"AL","Lee"
"24612",2016,"North Carolina",3,"MD","Prince George's"
"24613",2016,"North Carolina",3,"FL","Duval"
"24614",2016,"North Carolina",3,"FL","Orange"
"24615",2016,"North Carolina",3,"SC","Union"
"24616",2016,"North Carolina",3,"NC","Mecklenburg"
"24617",2016,"North Carolina",3,"GA","Cobb"
"24618",2016,"North Carolina",3,"AL","Clay"
"24619",2017,"North Carolina",4,"NC","Alamance"
"24620",2017,"North Carolina",4,"NC","Mecklenburg"
"24621",2017,"North Carolina",4,"FL","Pinellas"
"24622",2017,"North Carolina",3,"NC","Union"
"24623",2017,"North Carolina",3,"WV","Cabell"
"24624",2017,"North Carolina",3,"NC","Wake"
"24625",2017,"North Carolina",3,"FL","Santa Rosa"
"24626",2017,"North Carolina",3,"NC","Durham"
"24627",2017,"North Carolina",3,"TN","Montgomery"
"24628",2017,"North Carolina",3,"TN","Montgomery"
"24629",2017,"North Carolina",3,"GA","Fulton"
"24630",2017,"North Carolina",3,"GA","Gwinnett"
"24631",2017,"North Carolina",3,"GA","Coweta"
"24632",2017,"North Carolina",3,"SC","Barnwell"
"24633",2017,"North Carolina",3,"AL","Montgomery"
"24634",2017,"North Carolina",3,"VA","Hampton"
"24635",2017,"North Carolina",3,"TX","Williamson"
"24636",2017,"North Carolina",2,"TN","Loudon"
"24637",2017,"North Carolina",2,"FL","Hillsborough"
"24638",2018,"North Carolina",4,"FL","Orange"
"24639",2018,"North Carolina",4,"NC","Wake"
"24640",2018,"North Carolina",4,"NC","Mecklenburg"
"24641",2018,"North Carolina",4,"TN","Davidson"
"24642",2018,"North Carolina",4,"NC","Craven"
"24643",2018,"North Carolina",4,"KS","Norton"
"24644",2018,"North Carolina",3,"VA","Richmond"
"24645",2018,"North Carolina",3,"NC","Wake"
"24646",2018,"North Carolina",3,"FL","Orange"
"24647",2018,"North Carolina",3,"AL","Madison"
"24648",2018,"North Carolina",3,"GA","Gwinnett"
"24649",2018,"North Carolina",3,"GA","Gwinnett"
"24650",2018,"North Carolina",3,"GA","Gwinnett"
"24651",2018,"North Carolina",3,"GA","Gwinnett"
"24652",2018,"North Carolina",3,"NC","Wake"
"24653",2018,"North Carolina",3,"GA","Crisp"
"24654",2018,"North Carolina",3,"AL","Madison"
"24655",2018,"North Carolina",3,"NC","Duplin"
"24656",2018,"North Carolina",3,"SC","Richland"
"24657",2018,"North Carolina",3,"FL","Hillsborough"
"24658",2019,"North Carolina",4,"NC","Union"
"24659",2019,"North Carolina",4,"NC","Mecklenburg"
"24660",2019,"North Carolina",4,"VA","Fairfax"
"24661",2019,"North Carolina",4,"NC","Mecklenburg"
"24662",2019,"North Carolina",3,"NC","Mecklenburg"
"24663",2019,"North Carolina",3,"NC","Cumberland"
"24664",2019,"North Carolina",3,"NJ","Mercer"
"24665",2019,"North Carolina",3,"MD","Baltimore"
"24666",2019,"North Carolina",3,"CA","San Diego"
"24667",2019,"North Carolina",3,"GA","Carroll"
"24668",2019,"North Carolina",3,"FL","Orange"
"24669",2019,"North Carolina",3,"NC","Craven"
"24670",2019,"North Carolina",3,"GA","Gwinnett"
"24671",2019,"North Carolina",3,"FL","Leon"
"24672",2019,"North Carolina",3,"GA","Cobb"
"24673",2019,"North Carolina",3,"SC","Spartanburg"
"24674",2019,"North Carolina",3,"SC","Chester"
"24675",2019,"North Carolina",3,"GA","Paulding"
"24676",2019,"North Carolina",3,"NC","Mecklenburg"
"24677",2019,"North Carolina",3,"NC","Mecklenburg"
"24678",2019,"North Carolina",2,"NC","Wake"
"24679",2019,"North Carolina",2,"NC","Stanly"
"24680",2020,"North Carolina",4,"NC","Lee"
"24681",2020,"North Carolina",4,"GA","Gwinnett"
"24682",2020,"North Carolina",4,"NC","Guilford"
"24683",2020,"North Carolina",4,"NC","Onslow"
"24684",2020,"North Carolina",4,"NC","Mecklenburg"
"24685",2020,"North Carolina",4,"NC","Mecklenburg"
"24686",2020,"North Carolina",4,"AR","Conway"
"24687",2020,"North Carolina",4,"FL","Hillsborough"
"24688",2020,"North Carolina",4,"NC","Gaston"
"24689",2020,"North Carolina",3,"GA","Fulton"
"24690",2020,"North Carolina",3,"FL","Lee"
"24691",2020,"North Carolina",3,"GA","Fulton"
"24692",2020,"North Carolina",3,"NC","Mecklenburg"
"24693",2020,"North Carolina",3,"SC","Sumter"
"24694",2020,"North Carolina",3,"NC","Wake"
"24695",2020,"North Carolina",3,"GA","Fulton"
"24696",2020,"North Carolina",3,"NC","Cumberland"
"24697",2020,"North Carolina",3,"PA","Allegheny"
"24698",2020,"North Carolina",3,"GA","Hart"
"24699",2020,"North Carolina",3,"NC","Mecklenburg"
"24700",2020,"North Carolina",3,"NC","Lee"
"24701",2014,"North Carolina A&T",2,"GA","Fayette"
"24702",2015,"North Carolina A&T",1,"NC","Pamlico"
"24703",2016,"North Carolina A&T",2,"SC","Charleston"
"24704",2017,"North Carolina A&T",2,"NC","Wake"
"24705",2017,"North Carolina A&T",2,"SC","Spartanburg"
"24706",2019,"North Carolina A&T",3,"NC","Alamance"
"24707",2019,"North Carolina A&T",2,"NC","Mecklenburg"
"24708",2020,"North Carolina A&T",3,"NC","Forsyth"
"24709",2012,"North Carolina Central",2,"VA","Richmond"
"24710",2014,"North Carolina Central",2,"MD","Charles"
"24711",2016,"North Carolina Central",2,"FL","Broward"
"24712",2016,"North Carolina Central",2,"NC","Mecklenburg"
"24713",2017,"North Carolina Central",3,"NC","Wake"
"24714",2017,"North Carolina Central",2,"GA","Cherokee"
"24715",2017,"North Carolina Central",2,"NC","Durham"
"24716",2017,"North Carolina Central",2,"NC","Guilford"
"24717",2019,"North Carolina Central",3,"FL","Miami-Dade"
"24718",2019,"North Carolina Central",3,"NC","Guilford"
"24719",2020,"North Carolina Central",3,"NC","Mecklenburg"
"24720",2013,"North Dakota",2,"WI","Waukesha"
"24721",2014,"North Dakota",1,"MN","Hennepin"
"24722",2014,"North Dakota",1,"MN","Hennepin"
"24723",2014,"North Dakota",1,"MN","Carver"
"24724",2015,"North Dakota",2,"MN","Dakota"
"24725",2015,"North Dakota",2,"MN","Hennepin"
"24726",2016,"North Dakota",2,"MN","Hennepin"
"24727",2016,"North Dakota",2,"MN","Hennepin"
"24728",2016,"North Dakota",2,"MN","Anoka"
"24729",2016,"North Dakota",2,"MN","Carlton"
"24730",2016,"North Dakota",1,"MN","Goodhue"
"24731",2017,"North Dakota",3,"MN","Houston"
"24732",2017,"North Dakota",2,"MN","Dodge"
"24733",2017,"North Dakota",2,"CO","Adams"
"24734",2017,"North Dakota",2,"WI","Sauk"
"24735",2017,"North Dakota",2,"MN","Carver"
"24736",2017,"North Dakota",2,"CO","Arapahoe"
"24737",2017,"North Dakota",2,"MN","Hennepin"
"24738",2018,"North Dakota",3,"WI","Ozaukee"
"24739",2018,"North Dakota",2,"MN","Stearns"
"24740",2018,"North Dakota",2,"MN","Goodhue"
"24741",2019,"North Dakota",3,"CA","Sacramento"
"24742",2019,"North Dakota",2,"MN","Hennepin"
"24743",2019,"North Dakota",2,"CA","Sacramento"
"24744",2020,"North Dakota",1,"MN","Hennepin"
"24745",2020,"North Dakota",1,"IA","Polk"
"24746",2013,"North Dakota State",2,"FL","Polk"
"24747",2014,"North Dakota State",3,"MN","Dakota"
"24748",2014,"North Dakota State",2,"WI","Dane"
"24749",2014,"North Dakota State",2,"NE","Douglas"
"24750",2014,"North Dakota State",2,"ND","Cass"
"24751",2014,"North Dakota State",2,"NE","Douglas"
"24752",2014,"North Dakota State",1,"FL","Orange"
"24753",2014,"North Dakota State",1,"MN","Wright"
"24754",2015,"North Dakota State",3,"MN","Clay"
"24755",2015,"North Dakota State",2,"MO","Barton"
"24756",2015,"North Dakota State",2,"CA","Alameda"
"24757",2015,"North Dakota State",2,"MN","Hennepin"
"24758",2015,"North Dakota State",2,"MN","McLeod"
"24759",2015,"North Dakota State",2,"MN","Hennepin"
"24760",2015,"North Dakota State",2,"MN","Hennepin"
"24761",2015,"North Dakota State",2,"MN","Ramsey"
"24762",2015,"North Dakota State",2,"MN","Hennepin"
"24763",2015,"North Dakota State",2,"MN","Dakota"
